account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
6/14/2023,56,New York,Consultant,14015,439,99,FALSE,3,2.3694240694261293,TRUE,11211.220190405296,4676.532401129508,3,2,3/29/2019,12/4/2023,3,TRUE,TRUE,TRUE,FALSE,TRUE
5/15/2020,58,Los Angeles,Accountant,28502,598,0,FALSE,1,9.975929681439876,FALSE,43172.282603177744,39924.48825449513,2,1,11/2/2017,4/8/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
12/12/2020,45,Dallas,Artist,20596,452,61,TRUE,1,1.3816369032741769,FALSE,25848.69009501975,16447.19472804747,3,2,7/8/2024,4/1/2024,3,FALSE,,TRUE,FALSE,FALSE
2/26/2022,24,Miami,Software Developer,9972,920,98,TRUE,6,1.4721181466014333,TRUE,48457.39722111569,20263.84888048746,,2,10/5/2020,1/28/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
12/20/2019,26,Boston,Accountant,30227,758,0,FALSE,1,1.2435507130287504,FALSE,62422.943862193104,43694.23644626618,0,0,8/27/2022,1/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/7/2021,25,Los Angeles,Artist,23823,694,0,FALSE,1,1.5579762527623806,FALSE,90762.25998556796,65035.59364378708,0,0,12/10/2021,6/12/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/28/2021,29,Miami,Engineer,32655,717,0,FALSE,1,1.0585496186472885,FALSE,58952.031414037854,45600.28378143461,0,0,4/2/2021,8/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/5/2023,51,Atlanta,Teacher,19973,718,0,FALSE,1,1.0573656545680274,FALSE,34395.40463952619,22919.876368888556,0,0,10/25/2020,4/13/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
4/15/2023,50,Chicago,Lawyer,72917,516,0,FALSE,1,2.4036259297061107,FALSE,37946.60434772795,34887.18906132919,2,1,6/25/2024,10/12/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
11/27/2020,65,Boston,Teacher,41339,407,100,TRUE,2,1.9352204600585936,TRUE,21540.091410700417,3941.8282421735803,4,1,11/22/2021,11/3/2023,3,TRUE,FALSE,TRUE,TRUE,FALSE
3/3/2022,72,New York,Banker,3631,755,0,FALSE,1,0.7718553164603442,FALSE,50553.94487,39941.062008144785,0,0,7/26/2021,11/13/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2020,40,Miami,Accountant,43760,584,1,FALSE,1,1.090529284839898,FALSE,12874.55486670643,7697.381221490718,2,1,10/28/2016,5/10/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
4/13/2022,41,Dallas,Banker,3686,462,0,FALSE,1,0.9519306314121313,FALSE,46810.47445,,3,1,7/16/2023,5/10/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
11/24/2019,54,Chicago,Teacher,44367,678,0,FALSE,1,0.8810672527750414,FALSE,356583.9148112751,16899.19051642215,0,0,9/5/2022,8/28/2024,0,FALSE,,TRUE,FALSE,TRUE
8/21/2021,52,Dallas,Retail Worker,15991,472,30,FALSE,1,2.666582775715763,FALSE,69275.43786338085,38207.329987986326,4,1,5/7/2019,5/12/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
4/20/2023,61,Chicago,Banker,2929,508,108,TRUE,4,1.2938650627836592,FALSE,49640.80791750742,17716.29475227075,3,1,3/11/2024,9/8/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
3/17/2023,57,Miami,Other,9723,657,0,FALSE,1,0.9199566378169175,FALSE,87934.21275274693,75716.38261439491,0,0,11/27/2021,5/13/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
9/16/2024,39,Dallas,Teacher,31453,636,0,FALSE,1,1.5163052481070753,FALSE,62915.34288670489,36010.04490871521,0,0,1/31/2020,9/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/25/2022,44,Dallas,Other,3058,678,0,FALSE,1,1.043837992803431,FALSE,72408.21584,64282.82507789467,0,0,10/30/2016,10/28/2023,3,TRUE,FALSE,FALSE,TRUE,TRUE
1/16/2022,52,Houston,Banker,8146,626,0,FALSE,1,1.1202950217279353,FALSE,55560.90574614436,42529.08901327098,0,0,1/12/2023,11/6/2023,0,FALSE,,FALSE,FALSE,FALSE
7/16/2023,18,Chicago,Banker,3749,652,45,FALSE,4,1.0614036883183808,FALSE,45368.666142959075,33341.63362,2,0,3/5/2017,3/16/2024,0,FALSE,TRUE,FALSE,FALSE,FALSE
2/4/2022,52,San Francisco,Banker,8514,699,0,FALSE,1,1.4932709715215193,FALSE,23833.64282130942,18847.579326871684,0,0,6/8/2024,1/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/10/2023,54,Chicago,Teacher,44904,450,97,FALSE,2,2.8336164070376517,TRUE,930.5165291451265,518.2200605933194,4,1,2/9/2019,2/3/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
6/28/2024,64,Miami,Teacher,39020,600,14,FALSE,1,1.5447560917468117,FALSE,45396.889799789526,32951.44824805716,0,0,10/22/2022,10/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2023,31,Dallas,Banker,7187,730,0,FALSE,1,0.9003544860741867,TRUE,85529.48139,42862.844296953685,0,0,8/12/2016,8/29/2024,0,FALSE,,FALSE,FALSE,FALSE
2/21/2020,20,New York,Consultant,54435,605,0,FALSE,1,1.1066662911783136,FALSE,12089.712713669918,9399.074345986237,0,0,7/7/2024,5/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/14/2021,18,Seattle,Other,7578,474,0,FALSE,1,0.5485957101944637,FALSE,13899.152881647184,12363.299766259284,3,1,12/6/2016,12/25/2023,4,TRUE,,TRUE,FALSE,FALSE
11/3/2022,22,San Francisco,Accountant,33062,494,0,FALSE,1,1.4328439660390844,FALSE,70596.21671147144,49359.15592294633,3,1,10/2/2020,6/6/2024,4,FALSE,FALSE,FALSE,FALSE,FALSE
2/4/2020,43,Boston,Teacher,45743,712,0,FALSE,1,1.0595620457047439,FALSE,17194.348111070525,11590.431465204478,0,0,3/4/2015,3/31/2024,0,FALSE,,FALSE,TRUE,FALSE
7/6/2023,72,New York,Consultant,16699,658,0,FALSE,1,0.8891724492927455,TRUE,51654.10375124826,35177.447512065824,0,0,6/10/2024,11/25/2023,0,TRUE,FALSE,TRUE,FALSE,FALSE
10/22/2024,31,Los Angeles,Retail Worker,21757,587,0,FALSE,1,1.0873311216326955,FALSE,28006.893969560002,18409.24121828213,2,0,2/9/2019,5/24/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2022,56,San Francisco,Artist,4122,760,0,FALSE,1,1.5226681665257282,FALSE,63335.65871396928,39090.54396057453,0,0,8/19/2016,8/10/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
8/11/2023,44,Miami,Banker,2620,580,0,FALSE,1,1.5479868927064007,FALSE,23911.264279548734,18099.548029431735,1,1,6/6/2024,12/19/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/11/2024,26,Houston,Other,6959,923,104,TRUE,2,1.753586627274906,FALSE,50384.00281847089,14620.68842652226,3,1,12/28/2023,2/8/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
10/1/2020,32,New York,Consultant,14962,412,118,TRUE,3,2.261951419548669,FALSE,38279.48724,16901.49403247615,,1,1/15/2021,4/1/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
7/23/2023,32,Houston,Engineer,4014,747,0,FALSE,1,2.0704281458624116,FALSE,43633.794665648405,38182.367993049316,0,0,9/20/2020,4/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/9/2024,43,Seattle,Banker,5040,664,111,TRUE,6,2.206438657021122,TRUE,31632.56631851768,9119.820113318658,4,2,9/26/2020,9/9/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
10/28/2019,59,Los Angeles,Other,5393,674,0,FALSE,1,1.1533777994237258,FALSE,93777.73309730049,62565.20448589995,0,0,4/9/2015,9/17/2024,0,FALSE,,FALSE,FALSE,FALSE
2/3/2020,30,Los Angeles,Retail Worker,16482,651,0,FALSE,2,1.453532748047423,FALSE,56681.55259195347,46423.04148445252,0,0,7/25/2021,10/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/5/2022,68,Boston,Engineer,46406,743,0,FALSE,1,1.315281651500823,FALSE,31884.40672239608,22967.818323525666,0,0,8/15/2019,8/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/6/2022,49,Los Angeles,Lawyer,43223,778,0,FALSE,1,1.3533243525312442,FALSE,83717.62990024971,,0,0,6/7/2021,12/26/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/31/2024,56,Dallas,Doctor,56865,638,0,FALSE,1,1.1720724604279757,FALSE,68771.81306805336,59262.46101853352,0,0,6/8/2018,1/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/13/2021,66,Chicago,Banker,8028,801,0,FALSE,1,1.182575826070422,FALSE,67125.43775204587,44547.38312872685,0,0,11/29/2016,11/24/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/1/2020,69,Chicago,Banker,5995,497,0,FALSE,1,1.4453734919536336,FALSE,21286.985275971205,13335.830335436862,3,1,11/16/2020,4/1/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
11/27/2020,49,Boston,Banker,4210,578,0,TRUE,1,1.1109359785919475,FALSE,55477.242294645854,43431.10598578645,2,1,11/29/2021,6/29/2024,4,TRUE,FALSE,FALSE,FALSE,TRUE
11/13/2023,21,Dallas,Engineer,61301,486,0,FALSE,1,1.2276974865000363,TRUE,74152.15049591179,60292.64815559307,4,2,1/28/2019,1/30/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
11/4/2020,47,Chicago,Consultant,14667,799,16,FALSE,1,1.1621481949576278,TRUE,86311.55269822232,48748.828595007246,0,0,4/9/2021,1/14/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/19/2020,54,Dallas,Retail Worker,5992,,118,TRUE,3,2.6437470767498334,TRUE,34461.59727570223,7821.721410496175,3,1,12/15/2023,8/6/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
5/7/2020,40,Dallas,Banker,3070,373,93,TRUE,5,3.118066422122722,FALSE,49715.95450131142,14225.420808382043,4,1,6/10/2015,6/11/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
11/24/2023,56,Seattle,Banker,2711,601,0,TRUE,1,1.6324472080677437,FALSE,14575.313127819625,10750.230243816097,0,0,9/23/2022,1/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/19/2022,62,Atlanta,Accountant,51176,728,0,FALSE,1,1.2121759105875725,FALSE,30215.45125812006,27959.364884817154,0,0,2/10/2018,5/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/20/2022,32,Houston,Teacher,59264,471,0,FALSE,1,1.3433876251982706,FALSE,66971.19846,40660.979778381894,,1,11/1/2016,4/28/2024,4,TRUE,,TRUE,FALSE,FALSE
10/9/2021,60,Dallas,Teacher,45676,759,9,FALSE,1,0.9955011879542733,FALSE,62398.73398,57200.69681156941,0,0,12/23/2021,8/21/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/2/2024,46,Houston,Other,6447,355,97,FALSE,5,2.4049870511903073,TRUE,44015.717353551554,,3,2,11/10/2022,12/13/2023,3,TRUE,FALSE,TRUE,FALSE,FALSE
10/18/2021,53,Miami,Doctor,2253,717,0,FALSE,1,0.9432628023464324,TRUE,83655.04509461744,54359.372381720095,0,0,12/5/2022,2/22/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/4/2020,30,Atlanta,Banker,7973,807,0,FALSE,1,1.5308988071431948,FALSE,16960.81151205676,13345.00848276424,0,0,10/12/2021,12/20/2023,0,FALSE,,TRUE,FALSE,FALSE
2/13/2020,49,San Francisco,Teacher,34689,537,0,FALSE,1,2.412056075575433,FALSE,83423.71854985734,61952.08416802079,,1,10/10/2021,12/11/2023,2,FALSE,FALSE,TRUE,FALSE,FALSE
4/17/2021,24,Boston,Accountant,50113,722,0,FALSE,1,0.978690129,FALSE,12832.836475458324,10281.30522479422,0,0,5/29/2016,9/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/2/2024,68,Dallas,Consultant,13467,837,0,FALSE,1,1.162892714659894,TRUE,19419.26766468668,,0,0,5/8/2023,11/18/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/26/2023,39,Boston,Consultant,14476,,98,TRUE,4,2.7918101938181072,TRUE,41046.94792009826,17221.425866231846,4,2,12/8/2016,5/15/2024,1,TRUE,TRUE,FALSE,FALSE,FALSE
5/7/2024,45,Los Angeles,Teacher,23210,683,0,FALSE,1,1.5193035774521604,FALSE,65128.73388008975,60315.11322655659,0,0,5/5/2019,10/10/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/24/2024,19,Houston,Engineer,58677,336,115,TRUE,10,2.4588160395849052,FALSE,30595.05753112389,10786.38977037315,4,2,2/26/2021,9/29/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
10/16/2021,59,Houston,Consultant,14092,544,111,TRUE,3,1.9310151353597786,TRUE,36648.44972877291,11908.869616487244,3,1,10/13/2021,2/11/2024,1,TRUE,TRUE,TRUE,FALSE,FALSE
2/6/2024,62,Los Angeles,Accountant,37006,798,0,FALSE,1,1.397491450579689,FALSE,62161.11309664706,52476.56086924419,,0,2/5/2017,9/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/2/2023,74,San Francisco,Lawyer,69738,548,0,TRUE,1,1.1524277772353013,FALSE,31004.917368886094,,1,0,10/11/2015,3/28/2024,1,TRUE,FALSE,FALSE,FALSE,FALSE
12/23/2019,70,New York,Retail Worker,43403,594,39,FALSE,2,0.9163058489246103,FALSE,31888.781349033645,16081.751157941922,1,0,3/6/2022,8/10/2024,2,FALSE,TRUE,FALSE,FALSE,FALSE
11/2/2023,23,Seattle,Banker,9962,844,0,FALSE,1,0.7403854145210148,TRUE,82248.51036585699,55635.15169851906,0,0,10/17/2017,8/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/14/2024,45,Dallas,Other,2037,557,1,FALSE,1,1.1249626554458236,FALSE,92859.47947854886,59263.26399362303,2,1,4/16/2020,4/28/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
2/27/2023,45,Los Angeles,Other,5179,553,0,FALSE,1,1.7106919283825883,FALSE,51329.63559718124,36805.37609741184,2,0,3/4/2021,7/30/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
11/12/2020,61,Seattle,Banker,6452,471,93,TRUE,8,2.234324965272769,TRUE,41159.572549993885,18470.596867448752,4,2,3/17/2017,1/9/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
3/30/2020,61,Houston,Banker,9445,592,0,FALSE,1,1.0732046952598837,FALSE,86211.44479820936,56788.30724616264,,1,11/1/2022,8/16/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/19/2024,37,New York,Teacher,43285,468,93,TRUE,2,1.8850093566111714,TRUE,11850.904388164097,4276.779110416661,,1,11/18/2020,2/12/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
11/3/2019,47,Los Angeles,Banker,2139,652,18,FALSE,1,0.5949647933520021,FALSE,53421.21390198326,40490.78474259952,0,0,7/26/2022,9/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/16/2023,28,New York,Accountant,18616,404,113,TRUE,3,2.2476142521288414,FALSE,10614.833057834629,5125.973956049605,3,2,11/22/2021,3/21/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
4/3/2022,72,Houston,Banker,5214,582,101,TRUE,3,1.3501964963723918,TRUE,16629.76773,6585.869419188387,,2,8/10/2017,9/15/2024,2,TRUE,TRUE,FALSE,FALSE,TRUE
1/1/2020,45,Los Angeles,Accountant,15997,512,0,FALSE,1,1.2193966694280474,FALSE,23377.661334512497,22061.34022115314,2,0,11/25/2018,9/16/2024,1,FALSE,,FALSE,FALSE,FALSE
12/22/2021,42,New York,Software Developer,65681,630,114,TRUE,5,2.442888067346434,FALSE,28035.02835420352,11066.118124841842,3,2,8/25/2017,2/1/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
2/6/2021,56,Seattle,Teacher,18311,695,0,FALSE,1,1.3167171517798761,FALSE,18725.542352955887,13738.413397650178,0,0,1/18/2020,2/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/25/2020,50,Los Angeles,Retail Worker,6028,620,0,FALSE,1,1.0039620926253392,TRUE,51045.57313517431,30003.004126391388,0,0,10/8/2023,9/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/25/2023,18,Dallas,Teacher,46686,576,0,FALSE,1,1.122155143305878,FALSE,25524.130906665614,17315.531304329026,,0,4/1/2016,2/13/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
3/5/2023,74,Houston,Doctor,77266,709,0,FALSE,1,1.2921336611131766,FALSE,100177.48555557111,75815.72822,0,0,2/21/2024,12/16/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/3/2020,44,Miami,Other,4774,735,0,TRUE,1,0.8720224132458892,FALSE,38369.12073400622,24945.94555594567,0,0,11/8/2019,1/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/2/2024,74,Boston,Accountant,46583,644,0,TRUE,1,1.2798626912538662,FALSE,58691.74595601198,40061.22049706491,0,0,5/10/2018,9/30/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
2/4/2021,69,Houston,Banker,9196,774,23,FALSE,1,2.3046910252970068,FALSE,15587.599617807293,10237.66379124019,0,0,4/14/2021,2/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/12/2021,30,Dallas,Other,2931,591,117,TRUE,5,1.501174230902936,FALSE,26335.448269459735,7419.720155244841,4,2,7/29/2022,3/18/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
10/29/2021,58,Chicago,Other,6052,436,109,TRUE,10,1.7099689168177614,TRUE,24261.900745089613,9413.345416074179,4,2,6/29/2015,2/14/2024,4,TRUE,TRUE,FALSE,FALSE,TRUE
8/6/2022,20,Seattle,Banker,3461,569,38,FALSE,1,2.149716883928302,TRUE,15913.630344889318,10564.959216019779,1,1,1/16/2021,8/27/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
10/23/2023,56,Seattle,Consultant,3596,584,52,TRUE,2,1.6229337371379857,FALSE,6306.733745742045,3395.620409310024,1,1,5/13/2021,2/18/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
10/5/2022,23,Boston,Accountant,46852,465,1,FALSE,1,1.3447836458690017,FALSE,529826.7549204475,11026.634351046132,4,1,7/26/2022,4/24/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
7/8/2021,25,Houston,Retail Worker,15864,711,0,TRUE,1,1.017401633465671,FALSE,51378.19265097691,33956.82297358482,0,0,8/25/2020,3/24/2024,4,FALSE,FALSE,TRUE,FALSE,TRUE
5/5/2024,44,Boston,Accountant,29346,536,0,FALSE,1,1.3075362419034218,FALSE,100374.27934693344,56235.203966298526,2,0,1/24/2022,4/8/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/18/2022,26,Atlanta,Lawyer,5209,788,0,FALSE,1,1.1973904946527598,FALSE,28553.018673621096,21652.83202652188,0,0,10/28/2020,5/18/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/6/2020,54,Houston,Banker,2609,628,0,FALSE,1,1.690546734864868,TRUE,37256.29408675024,26791.271909096857,0,0,12/10/2019,8/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/21/2022,50,Los Angeles,Retail Worker,18489,558,0,FALSE,1,1.0354746551530667,TRUE,46254.370996357975,36146.112479706215,,0,6/2/2018,11/20/2023,1,FALSE,FALSE,TRUE,FALSE,FALSE
5/29/2022,68,Los Angeles,Teacher,37972,685,0,FALSE,1,1.2702096964749405,FALSE,70657.11095658962,46254.45313,0,0,2/8/2024,5/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/9/2020,59,Atlanta,Other,2022,380,119,TRUE,4,1.7011806496219113,TRUE,34614.54232484075,13204.791379630553,4,2,11/24/2023,9/27/2024,3,TRUE,TRUE,TRUE,FALSE,TRUE
12/3/2019,61,San Francisco,Teacher,42546,737,0,TRUE,1,1.0028856051132091,FALSE,69038.83601052989,46263.70735072717,0,0,10/2/2021,7/12/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/10/2021,41,Atlanta,Banker,7194,380,98,TRUE,6,1.9777281694809423,FALSE,17900.29787263498,4094.773359474649,3,1,7/7/2024,4/5/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
1/6/2021,32,Atlanta,Engineer,7795,797,0,FALSE,1,1.0114267372540882,FALSE,63322.68847981697,52994.97758,0,0,12/9/2018,9/7/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
5/26/2022,71,Boston,Consultant,13009,611,0,FALSE,1,0.9968227473706673,FALSE,78400.73838111706,66959.07410927875,0,0,12/11/2019,7/3/2024,0,FALSE,,TRUE,FALSE,FALSE
5/28/2021,49,New York,Consultant,15563,691,10,FALSE,1,1.0720523461100022,FALSE,46621.129531574385,39625.479393818816,0,0,12/27/2019,6/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/8/2021,49,Los Angeles,Other,7940,359,97,TRUE,2,2.060115400668949,TRUE,19522.99858101691,5342.259520514866,4,2,8/16/2016,11/25/2023,4,FALSE,FALSE,TRUE,FALSE,FALSE
5/2/2021,41,New York,Artist,13629,647,0,TRUE,1,1.015632244480179,FALSE,25641.76979,13159.964986077102,0,0,4/25/2023,12/3/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
8/29/2021,58,Atlanta,Consultant,15103,777,0,FALSE,1,1.5091080292218502,FALSE,379254.9939595539,12602.592833099832,0,0,7/11/2015,4/20/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
12/17/2022,69,San Francisco,Banker,4019,828,0,FALSE,1,1.2992454397622435,FALSE,16599.904579853086,15593.190845714778,0,0,12/25/2016,11/10/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/2/2020,66,Los Angeles,Doctor,37076,789,0,FALSE,1,1.485123563065542,FALSE,53642.38801332978,39740.30274389478,0,0,2/15/2015,3/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/12/2023,66,Houston,Teacher,22928,594,116,TRUE,2,1.6126223795316017,TRUE,20516.207622742306,4394.037944188897,,1,9/8/2022,7/9/2024,2,TRUE,FALSE,TRUE,TRUE,FALSE
10/23/2023,69,Houston,Retail Worker,20746,506,0,FALSE,1,1.056445887964649,FALSE,17629.43498402947,13238.641640525846,1,0,1/13/2023,8/12/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
6/2/2024,29,Houston,Accountant,28764,642,0,FALSE,1,0.7757541324886309,FALSE,92153.156,53333.72876049074,0,0,2/29/2020,11/6/2023,0,FALSE,,FALSE,FALSE,FALSE
12/3/2020,56,Dallas,Banker,3033,751,0,FALSE,1,0.9292457390936987,FALSE,72759.35427782495,44011.166709259254,0,0,5/14/2020,5/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/14/2020,19,Boston,Other,5081,381,0,FALSE,1,1.069541444700133,FALSE,48257.97371,35046.316459693975,4,2,2/27/2016,11/13/2023,4,FALSE,FALSE,TRUE,TRUE,FALSE
6/26/2021,20,Chicago,Doctor,97667,495,105,TRUE,1,1.2544889468051197,FALSE,39509.478868969905,10074.685674232638,3,1,10/8/2019,7/4/2024,3,TRUE,,FALSE,FALSE,FALSE
6/5/2021,66,Atlanta,Teacher,52269,410,110,TRUE,2,2.384756647,TRUE,8388.227594026574,1895.4739978849004,4,1,5/20/2021,11/17/2023,3,FALSE,TRUE,TRUE,FALSE,FALSE
9/9/2020,54,Chicago,Software Developer,8768,616,18,FALSE,1,0.6494091484256088,FALSE,53375.557080764585,37705.43667366576,0,0,9/29/2021,11/22/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/6/2022,66,Miami,Teacher,52747,828,0,FALSE,1,1.4390272510525304,FALSE,18473.629306031402,,0,0,10/25/2021,9/9/2024,3,FALSE,,FALSE,FALSE,TRUE
9/23/2020,73,Boston,Artist,19096,604,0,FALSE,1,0.9634507578374701,FALSE,55333.65494309588,37521.12232979867,0,0,9/6/2017,10/1/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/15/2020,34,Houston,Banker,6979,754,0,FALSE,1,0.8830452182256223,TRUE,87849.39782816789,57944.17068673462,0,0,9/16/2023,8/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/16/2022,66,Los Angeles,Banker,3658,671,0,FALSE,1,1.3152839252184951,FALSE,53835.245440884515,40905.63840523915,0,0,12/18/2019,7/11/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/23/2022,19,Boston,Software Developer,33059,689,0,FALSE,1,0.9724658704559141,FALSE,46859.756162801685,33630.97621480985,0,0,4/14/2018,6/25/2024,0,FALSE,FALSE,FALSE,TRUE,TRUE
8/4/2024,19,Dallas,Teacher,26643,614,0,TRUE,1,1.5714937465017573,FALSE,57441.80009547453,36475.28342635975,0,0,4/12/2017,11/15/2023,4,FALSE,FALSE,FALSE,FALSE,TRUE
2/18/2020,45,Los Angeles,Teacher,41765,,5,FALSE,1,1.2401242698281598,TRUE,20389.90383181843,14165.064846684385,0,0,8/5/2023,3/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/31/2021,71,New York,Banker,9115,495,85,FALSE,2,1.4370629399316126,TRUE,51695.14942994591,26868.134657124192,,2,5/29/2022,2/28/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
9/17/2023,40,Dallas,Banker,5831,504,0,TRUE,1,0.8620018255720505,FALSE,89172.56100450103,55703.34516200835,1,1,5/12/2024,9/6/2024,1,FALSE,,TRUE,FALSE,FALSE
6/3/2023,54,New York,Software Developer,44758,612,0,FALSE,1,1.5683375574630969,FALSE,29718.419072224926,25457.931053761306,0,0,6/2/2020,4/13/2024,0,FALSE,,FALSE,FALSE,FALSE
3/2/2024,49,Los Angeles,Banker,3462,479,110,TRUE,1,2.717153525963829,FALSE,24082.59764,10233.440221966643,4,2,8/29/2019,6/27/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
10/19/2022,50,Houston,Other,6095,523,0,FALSE,1,1.1327583317514611,FALSE,53242.211919177564,51181.71351173535,1,1,10/9/2020,11/25/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
12/15/2019,18,Chicago,Lawyer,29155,496,0,FALSE,1,1.408909073582687,FALSE,92643.96657546714,84436.42534461862,,2,9/6/2022,4/3/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
10/14/2022,36,Atlanta,Artist,13556,794,0,FALSE,1,1.2739351584354315,FALSE,84576.69552139005,49461.05346347248,0,0,6/24/2024,3/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/19/2022,19,Dallas,Banker,9286,687,0,FALSE,1,1.1393053696368256,FALSE,95488.91447788014,72807.88679854783,0,0,1/25/2017,1/8/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
